id;creatoDa;data;comodity;mercato;sede;metodoPagamento;idStatoPda;statoPDA;idStatoLuce;statoLuce;idStatoGas;statoGas;dataImport;idMandato;mandato;winback;dataCreazione;campagna;idCampagna;metodoInvio;pratica;sanataBo;tipoAcquisizione;idGestioneLead;leadId;codMaticola;dataSwitchInLuce;dataSwitchOutLuce;dataSwitchInGas;dataSwitchOutGas;deltaMortalitaLuce;deltaMortalitaGas;noteStatoLuce;noteStatoGas;utm;id;tipoCampagna;pesoComodity;pesoInvio;pesoMPagamento;totalePesoLordo;faseLuce;faseGas;totalePesoNetto;mese;fasePDA;pesoTotalePagato;codicePlicoLuce;codicePlicoGas;pesoFormazione;pezzoLordo;pezzoNetto;pezzoPagato;pezzoFormazione;fasePost;statoPost;faseMacroStatoGas;faseMacroStatoLuce;
179568;valentina.razionale;2025-05-07;Luce;Residenziale;Vibo;Bolletta;32;KO Controllo Dati;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:23;SPN_LEAD;27;;42713;no;;GCL129286;139772;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179568;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;KO;0;;;0;1;0;0;0;BKL;;;;
179569;luciana.brosio;2025-05-07;Luce;Residenziale;Vibo;Rid;7;DA FIRMARE;2184;Annullamento per ripensamento cliente;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:24;SPN_LEAD;27;;42714;no;;GCL129306;139794;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Annullamento per ripensamento cliente;;;179569;Lead;0.5;0;0;0.5;KO;BKL;0;2025-05-01;BKL;0;ST5977528;;0;1;0;0;0;KO;Annullamento per ripensamento cliente;;;
179570;luciana.brosio;2025-05-07;Gas;Residenziale;Vibo;Rid;7;DA FIRMARE;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:24;SPN_LEAD;27;;42715;no;;GCL129306;139794;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179570;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;BKL;0;;ST5977528;0;1;0;0;0;BKL;;;;
179571;giuseppe.bitonti;2025-05-07;Luce;Residenziale;Rende;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:25;SPN_LEAD;27;;42717;no;;GCL129398;139901;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179571;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST5978578;;0;1;1;1;0;OK;Chiusa;;;
179572;angela.scozzafava;2025-05-07;Luce;Residenziale;Catanzaro;Bolletta;29;OK FIRMA;2249;KO Trasporto;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:26;SPN_LEAD;27;;42718;no;;GCL129459;139979;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;KO Trasporto;;;179572;Lead;0.5;0;0;0.5;KO;BKL;0;2025-05-01;OK;0;ST5981801;;0;1;0;0;0;KO;KO Trasporto;;;
179573;ines.picarelli;2025-05-07;Luce;Residenziale;Rende;Bolletta;14;Bozza;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:26;SPN_LEAD;27;;42719;no;;GCL128889;138919;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179573;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;KO;0;;;0;1;0;0;0;BKL;;;;
179574;graziella.dona;2025-05-07;Luce;Residenziale;Lamezia;Bolletta;41;KO Recall Interna;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:27;SPN_LEAD;27;;42720;no;;GCL129472;139994;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179574;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;KO;0;ST5982404;;0;1;0;0;0;BKL;;;;
179575;graziella.dona;2025-05-07;Gas;Residenziale;Lamezia;Bolletta;41;KO Recall Interna;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:27;SPN_LEAD;27;;42721;no;;GCL129472;139994;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179575;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;KO;0;;ST5982404;0;1;0;0;0;BKL;;;;
179576;maria.giancotti;2025-05-07;Gas;Residenziale;SanPietro;Bolletta;29;OK FIRMA;2;;51;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:28;SPN_LEAD;27;;42722;no;;GCL129471;139993;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;;179576;Lead;0.5;0;0;0.5;BKL;KO;0;2025-05-01;OK;0;;ST5982804;0;1;0;0;0;KO;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;;;
179577;andreina.moschella;2025-05-07;Luce;Residenziale;Vibo;Bolletta;7;DA FIRMARE;2242;Annullamento per scadenza TP;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:29;SPN_LEAD;27;;42723;no;In Linea;GCL129493;140019;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Annullamento per scadenza TP;;;179577;Lead;0.5;0;0;0.5;KO;BKL;0;2025-05-01;BKL;0;ST5990385;;0;1;0;0;0;KO;Annullamento per scadenza TP;;;
179578;antonio.scozzafava;2025-05-07;Luce;Residenziale;Catanzaro;Bolletta;29;OK FIRMA;2236;QC Firma non confermata;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:29;SPN_LEAD;27;;42724;no;;GCL129484;140006;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;QC Firma non confermata;;;179578;Lead;0.5;0;0;0.5;KO;BKL;0;2025-05-01;OK;0;ST5983977;;0;1;0;0;0;KO;QC Firma non confermata;;;
179579;antonio.scozzafava;2025-05-07;Gas;Residenziale;Catanzaro;Bolletta;29;OK FIRMA;2;;89;QC Firma non confermata;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:30;SPN_LEAD;27;;42725;no;;GCL129484;140006;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;QC Firma non confermata;;179579;Lead;0.5;0;0;0.5;BKL;KO;0;2025-05-01;OK;0;;ST5983977;0;1;0;0;0;KO;QC Firma non confermata;;;
179580;maria.giancotti;2025-05-07;Luce;Residenziale;SanPietro;Bolletta;29;OK FIRMA;2;;51;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:31;SPN_LEAD;27;;42726;no;;GCL129471;139993;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;;179580;Lead;0.5;0;0;0.5;BKL;KO;0;2025-05-01;OK;0;ST5982804;ST5982804;0;1;0;0;0;BKL;;;;
179581;andreina.moschella;2025-05-07;Gas;Residenziale;Vibo;Bolletta;34;KO Definitivo;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:31;SPN_LEAD;27;;42727;no;In Linea;GCL129493;140019;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179581;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;KO;0;;;0;1;0;0;0;BKL;;;;
179582;isabella.cello;2025-05-07;Luce;Residenziale;Lamezia;Rid;14;Bozza;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:32;SPN_LEAD;27;;42728;no;;GCL129338;139829;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179582;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;KO;0;;;0;1;0;0;0;BKL;;;;
179583;alessandro.gentile;2025-05-07;Luce;Residenziale;Rende;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:32;SPN_LEAD;27;;42729;no;;GCL129567;140129;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179583;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST5990663;;0;1;1;1;0;OK;Chiusa;;;
179584;elvira.capasso;2025-05-07;Luce;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:33;SPN_LEAD;27;;42730;no;;GCL129565;140125;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179584;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST5987509;;0;1;1;1;0;OK;Chiusa;;;
179585;elvira.capasso;2025-05-07;Gas;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:34;SPN_LEAD;27;;42731;no;;GCL129565;140125;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179585;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;OK;0;;ST5987509;0;1;0;0;0;BKL;;;;
179586;laura.talarico;2025-05-07;Luce;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:34;SPN_LEAD;27;;42732;no;;GCL129570;140137;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179586;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST5987845;;0;1;1;1;0;OK;Chiusa;;;
179587;laura.talarico;2025-05-07;Gas;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2;;40;Chiusa;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:35;SPN_LEAD;27;;42733;no;;GCL129570;140137;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Chiusa;;179587;Lead;0.5;0;0;0.5;BKL;OK;0.5;2025-05-01;OK;0.5;;ST5987845;0;1;1;1;0;OK;Chiusa;;;
179588;alessia.serra;2025-05-07;Luce;Residenziale;Catanzaro;Bolletta;29;OK FIRMA;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:36;SPN_LEAD;27;;42734;no;;GCL129674;140269;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179588;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;OK;0;ST5994273;;0;1;0;0;0;BKL;;;;
179589;grazia.belcastro;2025-05-08;Luce;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:36;SPN_LEAD;27;;42735;no;;GCL129735;140348;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179589;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST6010133;;0;1;1;1;0;OK;Chiusa;;;
179590;christian.gatto;2025-05-08;Gas;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2;;40;Chiusa;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:37;SPN_LEAD;27;;42736;no;;GCL129764;140392;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Chiusa;;179590;Lead;0.5;0;0;0.5;BKL;OK;0.5;2025-05-01;OK;0.5;;ST6014197;0;1;1;1;0;OK;Chiusa;;;
179591;giuseppe.bitonti;2025-05-08;Luce;Residenziale;Rende;Rid;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:37;SPN_LEAD;27;;42737;no;;GCL129776;140405;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179591;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST5999782;;0;1;1;1;0;OK;Chiusa;;;
179592;rossella.cefala;2025-05-08;Gas;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2;;40;Chiusa;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:39;SPN_LEAD;27;;42739;no;;GCL129762;140390;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Chiusa;;179592;Lead;0.5;0;0;0.5;BKL;OK;0.5;2025-05-01;OK;0.5;;ST6002042;0;1;1;1;0;OK;Chiusa;;;
179593;roberta.montalto;2025-05-08;Luce;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2197;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:39;SPN_LEAD;27;;42740;no;;GCL129836;140701;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;;;179593;Lead;0.5;0;0;0.5;KO;BKL;0;2025-05-01;OK;0;ST6003389;;0;1;0;0;0;KO;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;;;
179594;rossella.cefala;2025-05-08;Luce;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:40;SPN_LEAD;27;;42741;no;;GCL129762;140390;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179594;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST6002042;;0;1;1;1;0;OK;Chiusa;;;
179595;mariagrazia.raso;2025-05-08;Luce;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:41;SPN_LEAD;27;;42742;no;;GCL129850;140714;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179595;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST6003909;;0;1;1;1;0;OK;Chiusa;;;
179596;manuela.mastroianni;2025-05-08;Luce;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:41;SPN_LEAD;27;;42743;no;;GCL129846;140710;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179596;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST6003901;;0;1;1;1;0;OK;Chiusa;;;
179597;graziella.dona;2025-05-08;Luce;Residenziale;Lamezia;Rid;7;DA FIRMARE;2242;Annullamento per scadenza TP;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:42;SPN_LEAD;27;;42744;no;;GCL129860;140725;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Annullamento per scadenza TP;;;179597;Lead;0.5;0;0;0.5;KO;BKL;0;2025-05-01;BKL;0;ST6009183;;0;1;0;0;0;KO;Annullamento per scadenza TP;;;
179598;graziella.dona;2025-05-08;Gas;Residenziale;Lamezia;Rid;7;DA FIRMARE;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:43;SPN_LEAD;27;;42745;no;;GCL129860;140725;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179598;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;BKL;0;;ST6009183;0;1;0;0;0;BKL;;;;
179599;adele.gualtieri;2025-05-08;Gas;Residenziale;Lamezia;Rid;29;OK FIRMA;2;;51;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:43;SPN_LEAD;27;;42746;no;;GCL129872;140736;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;;179599;Lead;0.5;0;0;0.5;BKL;KO;0;2025-05-01;OK;0;;ST6012210;0;1;0;0;0;KO;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;;;
179600;marisa.paone;2025-05-08;Luce;Residenziale;Lamezia;Bolletta;34;KO Definitivo;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:44;SPN_LEAD;27;;42747;no;;GCL129890;140753;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179600;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;KO;0;;;0;1;0;0;0;BKL;;;;
179601;marisa.paone;2025-05-08;Gas;Residenziale;Lamezia;Bolletta;34;KO Definitivo;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:44;SPN_LEAD;27;;42748;no;;GCL129890;140753;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179601;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;KO;0;;;0;1;0;0;0;BKL;;;;
179602;marisa.paone;2025-05-08;Luce;Residenziale;Lamezia;Bolletta;34;KO Definitivo;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:45;SPN_LEAD;27;;42749;no;;GCL129890;140753;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179602;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;KO;0;;;0;1;0;0;0;BKL;;;;
179603;teresa.chirumbolo;2025-05-08;Luce;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:46;SPN_LEAD;27;;42750;no;;GCL129926;140794;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179603;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST6009230;;0;1;1;1;0;OK;Chiusa;;;
179604;maria.marinaro;2025-05-08;Luce;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2197;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:46;SPN_LEAD;27;;42751;no;;GCL129974;140855;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;;;179604;Lead;0.5;0;0;0.5;KO;BKL;0;2025-05-01;OK;0;ST6014806;;0;1;0;0;0;KO;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;;;
179605;milena.passarelli;2025-05-08;Luce;Residenziale;Castrovillari;Bolletta;29;OK FIRMA;2218;PRECHECK KO DEFINITIVO;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:47;Enel Mobili;54;;42752;no;;--A--idCrm--B--;122875;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;PRECHECK KO DEFINITIVO;;;179605;Valore;0.5;0;0;0.5;KO;BKL;0;2025-05-01;OK;0;ST6019575;;0;1;0;0;0;KO;PRECHECK KO DEFINITIVO;;KO Precheck;
179606;francesca.pizzino;2025-05-08;Luce;Residenziale;SanPietro;Bolletta;29;OK FIRMA;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:48;EniSTEEL;41;;42753;no;;--A--idCrm--B--;11986595;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179606;Valore;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;OK;0;ST6020839;;0;1;0;0;0;BKL;;;;
179607;gabriella.isabella;2025-05-08;Luce;Residenziale;Lamezia;Bolletta;34;KO Definitivo;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:48;SPN_LEAD;27;;42754;no;;GCL130182;141109;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179607;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;KO;0;;;0;1;0;0;0;BKL;;;;
179608;gabriella.isabella;2025-05-08;Gas;Residenziale;Lamezia;Bolletta;7;DA FIRMARE;2;;82;Annullamento per scadenza TP;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:49;SPN_LEAD;27;;42755;no;;GCL130182;141109;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Annullamento per scadenza TP;;179608;Lead;0.5;0;0;0.5;BKL;KO;0;2025-05-01;BKL;0;;ST6023596;0;1;0;0;0;KO;Annullamento per scadenza TP;;;
179609;carmen.zangara;2025-05-08;Luce;Residenziale;SanPietro;Bolletta;14;Bozza;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:50;SWO2;45;;42757;no;;;;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179609;Valore;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;KO;0;;;0;1;0;0;0;BKL;;;;
179610;carmen.zangara;2025-05-08;Gas;Residenziale;SanPietro;Bolletta;14;Bozza;2;;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:51;SWO2;45;;42758;no;;;;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;179610;Valore;0.5;0;0;0.5;BKL;BKL;0;2025-05-01;KO;0;;;0;1;0;0;0;BKL;;;;
179611;milena.passarelli;2025-05-08;Luce;Residenziale;Castrovillari;Bolletta;29;OK FIRMA;2197;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:51;Enel Mobili;54;;42759;no;;--A--idCrm--B--;136328;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;;;179611;Valore;0.5;0;0;0.5;KO;BKL;0;2025-05-01;OK;0;ST6031074;;0;1;0;0;0;KO;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;;;
179612;francesca.pizzino;2025-05-19;Luce;Residenziale;SanPietro;Rid;29;OK FIRMA;2196;Chiusa da confermare;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:52;EniSTEEL;41;;42760;no;;--A--idCrm--B--;11982865;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa da confermare;;;179612;Valore;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST6031461;;0;1;1;1;0;OK;Chiusa da confermare;;;
179613;francesca.pizzino;2025-05-19;Gas;Residenziale;SanPietro;Rid;29;OK FIRMA;2;;42;Chiusa da confermare;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:53;EniSTEEL;41;;42761;no;;--A--idCrm--B--;11982865;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Chiusa da confermare;;179613;Valore;0.5;0;0;0.5;BKL;OK;0.5;2025-05-01;OK;0.5;;ST6031461;0;1;1;1;0;OK;Chiusa da confermare;;;
179614;claudia.campisanoenel;2025-05-08;Luce;Residenziale;SanPietro;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:53;EniSTEEL;41;;42762;no;In Linea;--A--idCrm--B--;11983044;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179614;Valore;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST6032173;;0;1;1;1;0;OK;Chiusa;;;
179615;claudia.campisanoenel;2025-05-08;Gas;Residenziale;SanPietro;Bolletta;29;OK FIRMA;2;;40;Chiusa;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:54;EniSTEEL;41;;42763;no;In Linea;--A--idCrm--B--;11983044;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Chiusa;;179615;Valore;0.5;0;0;0.5;BKL;OK;0.5;2025-05-01;OK;0.5;;ST6032173;0;1;1;1;0;OK;Chiusa;;;
179616;innocenza.amantea;2025-05-08;Luce;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2218;PRECHECK KO DEFINITIVO;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:55;SPN_LEAD;27;;42764;no;;GCL130301;141260;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;PRECHECK KO DEFINITIVO;;;179616;Lead;0.5;0;0;0.5;KO;BKL;0;2025-05-01;OK;0;ST6031912;;0;1;0;0;0;KO;PRECHECK KO DEFINITIVO;;KO Precheck;
179617;marilena.maritato;2025-05-09;Gas;Residenziale;Rende;Bolletta;7;DA FIRMARE;2;;51;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:55;SPN_LEAD;27;;42765;no;;GCL130449;141471;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;;179617;Lead;0.5;0;0;0.5;BKL;KO;0;2025-05-01;BKL;0;;ST6036701;0;1;0;0;0;KO;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;;;
179618;marilena.maritato;2025-05-09;Luce;Residenziale;Rende;Bolletta;7;DA FIRMARE;2;;51;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:56;SPN_LEAD;27;;42766;no;;GCL130449;141471;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Cliente non attivabile per presenza di morosit nei confronti di Enel Energia;;179618;Lead;0.5;0;0;0.5;BKL;KO;0;2025-05-01;BKL;0;ST6036701;ST6036701;0;1;0;0;0;BKL;;;;
179619;roberta.montalto;2025-05-09;Luce;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:56;SPN_LEAD;27;;42767;no;;GCL130456;141476;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179619;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST6036808;;0;1;1;1;0;OK;Chiusa;;;
179620;roberta.montalto;2025-05-09;Gas;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2;;40;Chiusa;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:57;SPN_LEAD;27;;42768;no;;GCL130456;141476;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;Chiusa;;179620;Lead;0.5;0;0;0.5;BKL;OK;0.5;2025-05-01;OK;0.5;;ST6036808;0;1;1;1;0;OK;Chiusa;;;
179621;gino.merli;2025-05-09;Luce;Residenziale;Rende;Rid;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:58;SPN_LEAD;27;;42769;no;;GCL130554;141908;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179621;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST6040987;;0;1;1;1;0;OK;Chiusa;;;
179622;rossella.cefala;2025-05-09;Luce;Residenziale;Lamezia;Bolletta;29;OK FIRMA;2178;Chiusa;2;;2025-06-12 11:25:01;1;Enel;no;2025-06-06 10:00:58;SPN_LEAD;27;;42770;no;;GCL130027;140915;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Chiusa;;;179622;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-05-01;OK;0.5;ST6042646;;0;1;1;1;0;OK;Chiusa;;;
