id;creatoDa;data;comodity;mercato;sede;metodoPagamento;idStatoPda;statoPDA;idStatoLuce;statoLuce;idStatoGas;statoGas;dataImport;idMandato;mandato;winback;dataCreazione;campagna;idCampagna;metodoInvio;pratica;sanataBo;tipoAcquisizione;idGestioneLead;leadId;codMaticola;dataSwitchInLuce;dataSwitchOutLuce;dataSwitchInGas;dataSwitchOutGas;deltaMortalitaLuce;deltaMortalitaGas;noteStatoLuce;noteStatoGas;utm;id;tipoCampagna;pesoComodity;pesoInvio;pesoMPagamento;totalePesoLordo;faseLuce;faseGas;totalePesoNetto;mese;fasePDA;pesoTotalePagato;codicePlicoLuce;codicePlicoGas;pesoFormazione;pezzoLordo;pezzoNetto;pezzoPagato;pezzoFormazione;fasePost;statoPost;faseMacroStatoGas;faseMacroStatoLuce;
19047625;marianna.costantino;2025-09-08;Luce;Residenziale;SanPietro;Bollettino Postale;15698;Ko Definitivo;2;;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 15:14:34;SPN_LEAD;27;;99534;no;Switch;GCL184382;273733;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047625;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-09-01;KO;0;;;0;1;0;0;0;BKL;;;;
19047626;marianna.costantino;2025-09-08;Gas;Residenziale;SanPietro;Bollettino Postale;15698;Ko Definitivo;2;;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 15:14:34;SPN_LEAD;27;;99535;no;Switch;GCL184382;273733;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047626;Lead;0.5;0;0;0.5;BKL;BKL;0;2025-09-01;KO;0;;;0;1;0;0;0;BKL;;;;
19047627;pdaEsterna;2025-09-08;Luce;Residenziale;CATANZARO ESSE;RID;24;IRREPERIBILE;2;;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 15:31:11;CATANZARO ESSE;49;;99562;no;Switch;0000;0000;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;19047627;Prospect;1;0;0;1;BKL;BKL;0;2025-09-01;BKL;0;;;0;1;0;0;0;BKL;;;;
19047628;pdaEsterna;2025-09-08;Gas;Residenziale;CATANZARO ESSE;RID;24;IRREPERIBILE;2;;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 15:31:11;CATANZARO ESSE;49;;99563;no;Switch;0000;0000;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;19047628;Prospect;1;0;0;1;BKL;BKL;0;2025-09-01;BKL;0;;;0;1;0;0;0;BKL;;;;
19047629;luigi.milli;2025-09-08;Luce;Residenziale;Vibo;Bollettino Postale;15707;Ok Definitivo;9;In Fulfillment;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 15:42:19;SWO2;51;;99575;no;Switch;Vuoto;12500877;AG905766001;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047629;SWO;0.5;0;0;0.5;OK;BKL;0.5;2025-09-01;OK;0.5;DOA2057567SA;;0;1;1;1;0;OK;In Fulfillment;;;
19047630;elvira.capasso;2025-09-08;Luce;Residenziale;Lamezia;RID;15707;Ok Definitivo;6;Activated;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 15:42:57;SPN_LEAD;27;;99576;no;Subentro;GCL184391;273743;AG905796347;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047630;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-09-01;OK;0.5;DIN245141SA;;0;1;1;1;0;OK;Activated;;;
19047631;marianna.costantino;2025-09-08;Luce;Residenziale;SanPietro;RID;15707;Ok Definitivo;6;Activated;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 15:44:06;PLEN_SW2;87;;99579;no;Switch;Vuoto;247516;AG905777670;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047631;SWO;1;0;0;1;OK;BKL;1;2025-09-01;OK;1;DOA2057364SA;;0;1;1;1;0;OK;Activated;;;
19047632;serafina.lobianco;2025-09-08;Luce;Residenziale;Vibo;RID;15707;Ok Definitivo;6;Activated;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 15:49:41;SPN_LEAD;27;;99582;no;Switch;GCL184403;273762;AG905766525;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047632;Lead;1;0;0;1;OK;BKL;1;2025-09-01;OK;1;DOA2057382SA;;0;1;1;1;0;OK;Activated;;;
19047633;pdaEsterna;2025-09-08;Luce;Residenziale;CATANZARO ESSE;RID;15698;Ko Definitivo;2;;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 15:57:32;CATANZARO ESSE;49;;99592;no;Switch;0000;0000;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;19047633;Prospect;1;0;0;1;BKL;BKL;0;2025-09-01;KO;0;;;0;1;0;0;0;BKL;;;;
19047634;pdaEsterna;2025-09-08;Luce;Residenziale;CATANZARO ESSE;RID;15707;Ok Definitivo;6;Activated;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 16:04:44;CATANZARO ESSE;49;;99609;no;Switch;0000;0000;AG905759404;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;19047634;Prospect;1;0;0;1;OK;BKL;1;2025-09-01;OK;1;DOA2057442SA;;0;1;1;1;0;OK;Activated;;;
19047635;pdaEsterna;2025-09-15;Luce;Residenziale;CATANZARO ESSE;RID;15707;Ok Definitivo;9;In Fulfillment;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 16:04:59;CATANZARO ESSE;49;;99610;no;Switch;0000;0000;AG905766001;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;19047635;Prospect;1;0;0;1;OK;BKL;1;2025-09-01;OK;1;DOA2057457SA;;0;1;1;1;0;OK;In Fulfillment;;;
19047636;pdaEsterna;2025-09-15;Gas;Residenziale;CATANZARO ESSE;RID;15707;Ok Definitivo;2;;7;In Fulfillment;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 16:05:00;CATANZARO ESSE;49;;99611;no;Switch;0000;0000;AG905766001;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;19047636;Prospect;1;0;0;1;BKL;OK;1;2025-09-01;OK;1;;DOA2057457SA;0;1;1;1;0;OK;In Fulfillment;;;
19047637;elvira.capasso;2025-09-08;Gas;Residenziale;Lamezia;RID;15707;Ok Definitivo;2;;6;Activated;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 16:05:11;SPN_LEAD;27;;99612;no;Switch;GCL184391;273743;AG905796347;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047637;Lead;1;0;0;1;BKL;OK;1;2025-09-01;OK;1;;DOA2057376SA;0;1;1;1;0;OK;Activated;;;
19047638;pdaEsterna;2025-09-15;Luce;Residenziale;CATANZARO ESSE;RID;15707;Ok Definitivo;9;In Fulfillment;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 16:05:41;CATANZARO ESSE;49;;99614;no;Switch;0000;0000;AG905766001;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;19047638;Prospect;1;0;0;1;OK;BKL;1;2025-09-01;OK;1;DOA2057476SA;;0;1;1;1;0;OK;In Fulfillment;;;
19047639;isabella.cello;2025-09-08;Gas;Residenziale;Lamezia;RID;15707;Ok Definitivo;2;;6;Activated;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 16:16:34;SPN_LEAD;27;;99622;no;Switch;GCL184411;273780;AG905796347;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047639;Lead;1;0;0;1;BKL;OK;1;2025-09-01;OK;1;;DOA2057412SA;0;1;1;1;0;OK;Activated;;;
19047640;pdaEsterna;2025-09-08;Luce;Residenziale;CATANZARO ESSE;Bollettino Postale;15698;Ko Definitivo;2;;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 16:30:56;CATANZARO ESSE;49;;99642;no;Switch;0000;0000;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;19047640;Prospect;0.5;0;0;0.5;BKL;BKL;0;2025-09-01;KO;0;;;0;1;0;0;0;BKL;;;;
19047641;pdaEsterna;2025-09-08;Gas;Residenziale;CATANZARO ESSE;Bollettino Postale;15698;Ko Definitivo;2;;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 16:30:57;CATANZARO ESSE;49;;99643;no;Switch;0000;0000;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;19047641;Prospect;0.5;0;0;0.5;BKL;BKL;0;2025-09-01;KO;0;;;0;1;0;0;0;BKL;;;;
19047642;pdaEsterna;2025-09-08;Gas;Residenziale;CATANZARO ESSE;RID;15707;Ok Definitivo;2;;6;Activated;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 16:38:07;CATANZARO ESSE;49;;99647;no;Switch;0000;0000;AG905779029;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;19047642;Prospect;1;0;0;1;BKL;OK;1;2025-09-01;OK;1;;DOA2058123SA;0;1;1;1;0;OK;Activated;;;
19047643;isabella.cello;2025-09-08;Luce;Residenziale;Lamezia;RID;15707;Ok Definitivo;10;Cancelled;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 16:39:30;SPN_LEAD;27;;99649;no;Voltura;GCL184411;273780;AG905796347;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Altra richiesta di voltura gi? in corso sul POD.;;vuoto;19047643;Lead;1;0;0;1;KO;BKL;0;2025-09-01;OK;0;DOA123983VS;;0;1;0;0;0;KO;Cancelled;;KO Voltura;
19047644;pdaEsterna;2025-09-08;Luce;Residenziale;CATANZARO ESSE;RID;15707;Ok Definitivo;6;Activated;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 16:41:44;CATANZARO ESSE;49;;99655;no;Switch;0000;0000;AG905779029;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;19047644;Prospect;1;0;0;1;OK;BKL;1;2025-09-01;OK;1;DOA2057514SA;;0;1;1;1;0;OK;Activated;;;
19047645;pdaEsterna;2025-09-08;Luce;Residenziale;CATANZARO ESSE;RID;15707;Ok Definitivo;10;Cancelled;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 17:09:56;CATANZARO ESSE;49;;99671;no;Switch;0000;0000;AG905766001;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Revoca per altra richiesta di switching prevalente;;;19047645;Prospect;1;0;0;1;KO;BKL;0;2025-09-01;OK;0;DOA2057516SA;;0;1;0;0;0;KO;Cancelled;;SW Prevalente;
19047646;pdaEsterna;2025-09-08;Gas;Residenziale;CATANZARO ESSE;RID;15707;Ok Definitivo;2;;6;Activated;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 17:09:56;CATANZARO ESSE;49;;99672;no;Switch;0000;0000;AG905766001;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;19047646;Prospect;1;0;0;1;BKL;OK;1;2025-09-01;OK;1;;DOA2057516SA;0;1;1;1;0;OK;Activated;;;
19047647;giulia.costabile;2025-09-10;Luce;Residenziale;Castrovillari;RID;15707;Ok Definitivo;6;Activated;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 17:11:09;SWO2;51;;99673;no;Switch;Vuoto;12584260;AG905766001;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047647;SWO;1;0;0;1;OK;BKL;1;2025-09-01;OK;1;DOA2059549SA;;0;1;1;1;0;OK;Activated;;;
19047648;giulia.costabile;2025-09-10;Gas;Residenziale;Castrovillari;RID;15707;Ok Definitivo;2;;6;Activated;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 17:11:09;SWO2;51;;99674;no;Switch;Vuoto;12584260;AG905766001;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047648;SWO;1;0;0;1;BKL;OK;1;2025-09-01;OK;1;;DOA2059549SA;0;1;1;1;0;OK;Activated;;;
19047649;pdaEsterna;2025-09-08;Luce;Residenziale;CATANZARO ESSE;Bollettino Postale;4;Ko Recall;3;CANCELLATO;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 17:39:01;CATANZARO ESSE;49;;99716;no;Switch;0000;0000;AG905740442;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;MANCATA FINALIZZAZIONE FIRMA DOI DA CLIENTE;;;19047649;Prospect;0.5;0;0;0.5;KO;BKL;0;2025-09-01;KO;0;DOA2061642SA;;0;1;0;0;0;KO;CANCELLATO;;KO Interno;
19047650;milena.passarelli;2025-09-09;Gas;Residenziale;Castrovillari;RID;15707;Ok Definitivo;2;;6;Activated;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 17:48:09;VIVI_WB;94;;99730;no;Switch;Vuoto;10908030;AG905766001;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047650;Valore;1;0;0;1;BKL;OK;1;2025-09-01;OK;1;;DOA2057575SA;0;1;1;1;0;OK;Activated;;;
19047651;pdaEsterna;2025-09-08;Luce;Residenziale;CATANZARO ESSE;Bollettino Postale;4;Ko Recall;2;;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-08 17:55:42;CATANZARO ESSE;49;;99737;no;Switch;0000;0000;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;19047651;Prospect;0.5;0;0;0.5;BKL;BKL;0;2025-09-01;KO;0;;;0;1;0;0;0;BKL;;;;
19047652;luana.cutrulla;2025-09-09;Polizza;Residenziale;Lamezia;RID;2;Ok Firma;4;RIFIUTATO;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 07:21:13;SPN_LEAD;27;;99812;no;Switch;GCL184426;273820;AG905796351;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;CONFERMA KO;;vuoto;19047652;Lead;1;0;0;1;KO;BKL;0;2025-09-01;OK;0;DOA2057615SA;;0;1;0;0;0;KO;RIFIUTATO;;KO Ripensamento;
19047653;gino.lento;2025-09-09;Luce;Residenziale;Rende;RID;15708;KO NON VALIDATO;4;RIFIUTATO;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 07:25:57;SPN_LEAD;27;;99813;no;Switch;GCL184424;273818;AG905796460;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;POSSIBILE FRODE;;vuoto;19047653;Lead;1;0;0;1;KO;BKL;0;2025-09-01;KO;0;DOA2057621SA;;0;1;0;0;0;KO;RIFIUTATO;;KO Tipo acquisizione;
19047654;giuseppe.bitonti;2025-09-09;Luce;Residenziale;Rende;RID;15707;Ok Definitivo;9;In Fulfillment;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 07:29:40;SPN_LEAD;27;;99814;no;Switch;GCL184119;273390;AG905796460;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047654;Lead;1;0;0;1;OK;BKL;1;2025-09-01;OK;1;DOA2057631SA;;0;1;1;1;0;OK;In Fulfillment;;;
19047655;adele.malizia;2025-09-09;Luce;Residenziale;Rende;RID;15707;Ok Definitivo;10;Cancelled;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 07:30:25;SPN_LEAD;27;;99815;no;Switch;GCL184428;273822;AG905796460;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Revoca ai sensi del comma 6.3 del TIMOE.;;vuoto;19047655;Lead;1;0;0;1;KO;BKL;0;2025-09-01;OK;0;DOA2057646SA;;0;1;0;0;0;KO;Cancelled;;KO Moroso;
19047656;roberta.montalto;2025-09-09;Luce;Residenziale;Lamezia;Bollettino Postale;15708;KO NON VALIDATO;3;CANCELLATO;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 08:03:39;SPN_LEAD;27;;99842;no;Switch;GCL184470;274033;AG905777670;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;CREDIT CHECK KO;;vuoto;19047656;Lead;0.5;0;0;0.5;KO;BKL;0;2025-09-01;KO;0;DOA2057696SA;;0;1;0;0;0;KO;CANCELLATO;;KO Moroso;
19047657;maria.candido;2025-09-09;Luce;Residenziale;Lamezia;RID;15707;Ok Definitivo;6;Activated;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 08:12:36;SPN_LEAD;27;;99849;no;Switch;GCL184452;273926;AG905796351;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047657;Lead;1;0;0;1;OK;BKL;1;2025-09-01;OK;1;DOA2057709SA;;0;1;1;1;0;OK;Activated;;;
19047658;irene.giampa;2025-09-09;Luce;Residenziale;Lamezia;RID;15707;Ok Definitivo;6;Activated;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 08:25:17;SPN_LEAD;27;;99861;no;Voltura;GCL184451;273841;AG905796351;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047658;Lead;1;0;0;1;OK;BKL;1;2025-09-01;OK;0;DOA124002VS;;1;1;1;0;1;OK;Activated;;;
19047659;francesco.lucarelli;2025-09-09;Luce;Business;Castrovillari;RID;15707;Ok Definitivo;9;In Fulfillment;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 08:31:53;SPN_LEAD;27;;99872;no;Switch;GCL184473;274039;AG905779032;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047659;Lead;1;0;0;1;OK;BKL;1;2025-09-01;OK;1;DOA2057789SA;;0;1;1;1;0;OK;In Fulfillment;;;
19047660;rossella.cefala;2025-09-09;Luce;Residenziale;Lamezia;Bollettino Postale;15707;Ok Definitivo;9;In Fulfillment;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 08:40:43;SPN_LEAD;27;;99876;no;Switch;GCL184446;273842;AG905796351;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047660;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-09-01;OK;0.5;DOA2057728SA;;0;1;1;1;0;OK;In Fulfillment;;;
19047661;pdaEsterna;2025-09-09;Luce;Residenziale;CATANZARO ESSE;RID;15707;Ok Definitivo;10;Cancelled;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 08:59:41;CATANZARO ESSE;49;;99888;no;Switch;0000;0000;AG905766001;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Revoca ai sensi del comma 6.3 del TIMOE.;;;19047661;Prospect;1;0;0;1;KO;BKL;0;2025-09-01;OK;0;DOA2057878SA;;0;1;0;0;0;KO;Cancelled;;KO Moroso;
19047662;pdaEsterna;2025-09-09;Gas;Residenziale;CATANZARO ESSE;RID;15707;Ok Definitivo;2;;6;Activated;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 08:59:42;CATANZARO ESSE;49;;99889;no;Switch;0000;0000;AG905766001;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;19047662;Prospect;1;0;0;1;BKL;OK;1;2025-09-01;OK;1;;DOA2057878SA;0;1;1;1;0;OK;Activated;;;
19047663;pdaEsterna;2025-09-09;Luce;Residenziale;CATANZARO ESSE;RID;15698;Ko Definitivo;2;;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 09:06:02;CATANZARO ESSE;49;;99900;no;Switch;0000;0000;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;19047663;Prospect;1;0;0;1;BKL;BKL;0;2025-09-01;KO;0;;;0;1;0;0;0;BKL;;;;
19047664;pdaEsterna;2025-09-09;Luce;Residenziale;CATANZARO ESSE;Bollettino Postale;15707;Ok Definitivo;6;Activated;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 09:08:41;CATANZARO ESSE;49;;99902;no;Switch;0000;0000;AG905766001;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;19047664;Prospect;0.5;0;0;0.5;OK;BKL;0.5;2025-09-01;OK;0.5;DOA2057911SA;;0;1;1;1;0;OK;Activated;;;
19047665;pdaEsterna;2025-09-09;Luce;Residenziale;CATANZARO ESSE;Bollettino Postale;15698;Ko Definitivo;2;;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 09:08:55;CATANZARO ESSE;49;;99903;no;Switch;0000;0000;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;19047665;Prospect;0.5;0;0;0.5;BKL;BKL;0;2025-09-01;KO;0;;;0;1;0;0;0;BKL;;;;
19047666;pdaEsterna;2025-09-09;Luce;Residenziale;CATANZARO ESSE;Bollettino Postale;15698;Ko Definitivo;2;;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 09:10:21;CATANZARO ESSE;49;;99904;no;Switch;0000;0000;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;;19047666;Prospect;0.5;0;0;0.5;BKL;BKL;0;2025-09-01;KO;0;;;0;1;0;0;0;BKL;;;;
19047667;francesco.datri;2025-09-09;Gas;Residenziale;Castrovillari;RID;15707;Ok Definitivo;2;;6;Activated;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 09:10:36;FINEPROM;112;;99906;no;Switch;Vuoto;12768807;AG905759404;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047667;Valore;1;0;0;1;BKL;OK;1;2025-09-01;OK;1;;DOA2057840SA;0;1;1;1;0;OK;Activated;;;
19047668;mariarosaria.scotti;2025-09-09;Luce;Residenziale;Lamezia;RID;15707;Ok Definitivo;6;Activated;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 09:16:24;ENI_PLZ;93;;99917;no;Switch;Vuoto;208282;AG905796351;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047668;Valore;1;0;0;1;OK;BKL;1;2025-09-01;OK;1;DOA2057864SA;;0;1;1;1;0;OK;Activated;;;
19047669;chiara.ruberto;2025-09-09;Luce;Residenziale;Lamezia;Bollettino Postale;15707;Ok Definitivo;9;In Fulfillment;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 09:16:47;LEAD_OUT;73;;99919;no;Switch;GCL42666;44959;AG905796351;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047669;Lead;0.5;0;0;0.5;OK;BKL;0.5;2025-09-01;OK;0.5;DOA2057844SA;;0;1;1;1;0;OK;In Fulfillment;;;
19047670;maria.domanico;2025-09-09;Luce;Residenziale;Rende;RID;15707;Ok Definitivo;10;Cancelled;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 09:17:23;SPN_LEAD;27;;99920;no;Switch;GCL184532;274123;AG905796460;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;Revoca ai sensi del comma 6.3 del TIMOE.;;vuoto;19047670;Lead;1;0;0;1;KO;BKL;0;2025-09-01;OK;0;DOA2057839SA;;0;1;0;0;0;KO;Cancelled;;KO Moroso;
19047671;saverio.gigliotti;2025-09-09;Luce;Residenziale;Lamezia;RID;15698;Ko Definitivo;2;;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 09:17:26;SPN_LEAD;27;;99921;no;Switch;GCL184489;274069;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047671;Lead;1;0;0;1;BKL;BKL;0;2025-09-01;KO;0;;;0;1;0;0;0;BKL;;;;
19047672;graziella.dona;2025-09-09;Luce;Residenziale;Lamezia;RID;15707;Ok Definitivo;6;Activated;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 09:27:28;SPN_LEAD;27;;99934;no;Voltura;GCL184529;274120;AG905796351;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047672;Lead;1;0;0;1;OK;BKL;1;2025-09-01;OK;1;DOA124012VS;;0;1;1;1;0;OK;Activated;;;
19047673;luana.cutrulla;2025-09-09;Polizza;Residenziale;Lamezia;RID;2;Ok Firma;6;Activated;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 09:27:33;ENI_PLZ;93;;99935;no;Switch;Vuoto;174909;AG905796351;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047673;Valore;1;0;0;1;OK;BKL;1;2025-09-01;OK;1;DOA2057859SA;;0;1;1;1;0;OK;Activated;;;
19047674;luciana.brosio;2025-09-09;Luce;Residenziale;Vibo;RID;15707;Ok Definitivo;6;Activated;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 09:28:42;SPN_LEAD;27;;99936;no;Switch;GCL184534;274125;AG905712864;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047674;Lead;1;0;0;1;OK;BKL;1;2025-09-01;OK;1;DOA2057866SA;;0;1;1;1;0;OK;Activated;;;
19047675;francesca.stella;2025-09-09;Luce;Residenziale;Lamezia;RID;15698;Ko Definitivo;2;;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 09:33:47;LEAD_OUT;73;;99944;no;Switch;GCL178304;260799;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047675;Lead;1;0;0;1;BKL;BKL;0;2025-09-01;KO;0;;;0;1;0;0;0;BKL;;;;
19047676;francesca.stella;2025-09-09;Gas;Residenziale;Lamezia;RID;15698;Ko Definitivo;2;;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 09:33:47;LEAD_OUT;73;;99945;no;Switch;GCL178304;260799;;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047676;Lead;1;0;0;1;BKL;BKL;0;2025-09-01;KO;0;;;0;1;0;0;0;BKL;;;;
19047677;francesco.datri;2025-09-09;Luce;Residenziale;Castrovillari;RID;15707;Ok Definitivo;6;Activated;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 09:37:36;FINEPROM;112;;99956;no;Switch;Vuoto;12768807;AG905779029;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047677;Valore;1;0;0;1;OK;BKL;1;2025-09-01;OK;1;DOA2058041SA;;0;1;1;1;0;OK;Activated;;;
19047678;gino.merli;2025-09-09;Luce;Residenziale;Rende;RID;15707;Ok Definitivo;6;Activated;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 09:43:07;SPN_LEAD;27;;99961;no;Switch;GCL184556;274151;AG905796460;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047678;Lead;1;0;0;1;OK;BKL;1;2025-09-01;OK;1;DOA2057901SA;;0;1;1;1;0;OK;Activated;;;
19047679;gino.merli;2025-09-09;Gas;Residenziale;Rende;RID;15707;Ok Definitivo;2;;6;Activated;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 09:43:07;SPN_LEAD;27;;99962;no;Switch;GCL184556;274151;AG905796460;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;;;vuoto;19047679;Lead;1;0;0;1;BKL;OK;1;2025-09-01;OK;1;;DOA2057901SA;0;1;1;1;0;OK;Activated;;;
19047680;rosalba.romano;2025-09-09;Luce;Residenziale;Lamezia;RID;15698;Ko Definitivo;3;CANCELLATO;2;;2025-10-13 11:23:01;4;Plenitude;no;2025-09-09 09:43:07;SPN_LEAD;27;;99963;no;Voltura;GCL184510;274098;AG905796347;0000-00-00;0000-00-00;0000-00-00;0000-00-00;0;0;DOI SCADUTO - CLIENTE NON INTERAGITO;;vuoto;19047680;Lead;1;0;0;1;KO;BKL;0;2025-09-01;KO;0;DOA124018VS;;0;1;0;0;0;KO;CANCELLATO;;KO Interno
;
